order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin,Unnamed: 19,cost,profit_ratio,year,month,quarter,day_of_week
US-2020-117968,2019-08-05,2019-08-07,Ricardo Sperren,Hon,Hon GuestStacker Chair,Corporate,Furniture,Chairs,East,6450,Meriden,Connecticut,United States,0.0,92.21069999999999,5.0,460.21000000000004,0.26,,838.6789999999999,0.26,2019,8,3,Monday
US-2020-117968,2019-08-05,2019-08-07,Ricardo Sperren,Fellowes,Fellowes Advanced Computer Series Surge Protectors,Corporate,Office Supplies,Appliances,East,6450,Meriden,Connecticut,United States,0.0,22.2516,3.0,79.47,0.28,,57.2184,0.28,2019,8,3,Monday
US-2020-117968,2019-08-05,2019-08-07,Ricardo Sperren,Binney & Smith,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Corporate,Office Supplies,Art,East,6450,Meriden,Connecticut,United States,0.0,2.0064,2.0,4.56,0.44,,2.5535999999999994,0.44000000000000006,2019,8,3,Monday
US-2020-118962,2019-08-05,2019-08-09,Chad Sievert,Global,"Global Value Steno Chair, Gray",Consumer,Furniture,Chairs,West,90004,Los Angeles,California,United States,0.2,21.259,7.0,340.144,0.0625,,318.885,0.0625,2019,8,3,Monday
US-2020-118962,2019-08-05,2019-08-09,Chad Sievert,Adams,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Consumer,Office Supplies,Paper,West,90004,Los Angeles,California,United States,0.0,9.8418,3.0,20.94,0.47,,11.098200000000002,0.4699999999999999,2019,8,3,Monday
US-2020-118962,2019-08-05,2019-08-09,Chad Sievert,Xerox,Xerox 1913,Consumer,Office Supplies,Paper,West,90004,Los Angeles,California,United States,0.0,53.2608,2.0,110.96,0.48,,57.69919999999999,0.48000000000000004,2019,8,3,Monday
US-2020-124723,2019-08-05,2019-08-12,Gary Zandusky,SAFCO,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Consumer,Furniture,Tables,Central,77590,Texas City,Texas,United States,0.3,41.934,2.0,460.21000000000004,0.085714286,,447.29600000000005,0.0857142857142857,2019,8,3,Monday
US-2020-150490,2019-08-05,2019-08-11,Sonia Sunley,Boston,Boston KS Multi-Size Manual Pencil Sharpener,Consumer,Office Supplies,Art,West,94122,San Francisco,California,United States,0.0,12.8744,2.0,45.98,0.28,,33.105599999999995,0.28,2019,8,3,Monday
US-2020-150490,2019-08-05,2019-08-11,Sonia Sunley,Akro,Akro Stacking Bins,Consumer,Office Supplies,Storage,West,94122,San Francisco,California,United States,0.0,0.6312,2.0,15.78,0.04,,15.1488,0.04,2019,8,3,Monday
US-2020-150490,2019-08-05,2019-08-11,Sonia Sunley,Logitech,Logitech Desktop MK120 Mouse and keyboard Combo,Consumer,Technology,Accessories,West,94122,San Francisco,California,United States,0.0,1.636,1.0,16.36,0.1,,14.724,0.09999999999999999,2019,8,3,Monday
US-2020-115357,2019-08-06,2019-08-11,Roland Fjeld,Maxell,"Maxell 74 Minute CD-R Spindle, 50/Pack",Consumer,Technology,Accessories,South,29203,Columbia,South Carolina,United States,0.0,22.6476,3.0,62.91,0.36,,40.2624,0.36000000000000004,2019,8,3,Tuesday
US-2020-137575,2019-08-06,2019-08-11,Trudy Brown,Logitech,Logitech G700s Rechargeable Gaming Mouse,Consumer,Technology,Accessories,East,10035,New York City,New York,United States,0.0,83.9916,2.0,199.98,0.42,,115.98839999999998,0.42000000000000004,2019,8,3,Tuesday
US-2020-124478,2019-08-08,2019-08-12,Matt Abelman,Nu-Dell,Nu-Dell Float Frame 11 x 14 1/2,Home Office,Furniture,Furnishings,Central,48183,Trenton,Michigan,United States,0.0,22.6296,6.0,53.88,0.42,,31.250400000000003,0.42,2019,8,3,Thursday
US-2020-124478,2019-08-08,2019-08-12,Matt Abelman,Acco,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Home Office,Office Supplies,Appliances,Central,48183,Trenton,Michigan,United States,0.1,37.23,3.0,167.535,0.222222222,,130.305,0.2222222222222222,2019,8,3,Thursday
US-2020-124478,2019-08-08,2019-08-12,Matt Abelman,Global,Globe Weis Peel & Seel First Class Envelopes,Home Office,Office Supplies,Envelopes,Central,48183,Trenton,Michigan,United States,0.0,17.253,3.0,38.34,0.45,,21.087000000000003,0.44999999999999996,2019,8,3,Thursday
US-2020-124478,2019-08-08,2019-08-12,Matt Abelman,Sharp,Sharp 1540cs Digital Laser Copier,Home Office,Technology,Copiers,Central,48183,Trenton,Michigan,United States,0.0,92.21069999999999,1.0,460.21000000000004,0.5,,274.995,0.5,2019,8,3,Thursday
US-2020-124478,2019-08-08,2019-08-12,Matt Abelman,Motorola,Motorola Droid Maxx,Home Office,Technology,Phones,Central,48183,Trenton,Michigan,United States,0.0,83.9944,2.0,299.98,0.28,,215.98560000000003,0.27999999999999997,2019,8,3,Thursday
US-2020-131450,2019-08-08,2019-08-15,Lena Radford,Dana,Dana Halogen Swing-Arm Architect Lamp,Consumer,Furniture,Furnishings,West,92024,San Diego,California,United States,0.0,91.7728,8.0,327.76,0.28,,235.98719999999997,0.28,2019,8,3,Thursday
US-2020-131450,2019-08-08,2019-08-15,Lena Radford,Fellowes,Fellowes Superior 10 Outlet Split Surge Protector,Consumer,Office Supplies,Appliances,West,92024,San Diego,California,United States,0.0,22.0748,2.0,76.12,0.29,,54.04520000000001,0.29,2019,8,3,Thursday
US-2020-131450,2019-08-08,2019-08-15,Lena Radford,Sharp,Sharp AL-1530CS Digital Copier,Consumer,Technology,Copiers,West,92024,San Diego,California,United States,0.2,92.21069999999999,3.0,460.21000000000004,0.3625,,764.9847000000001,0.3625,2019,8,3,Thursday
US-2020-131450,2019-08-08,2019-08-15,Lena Radford,AT&T,AT&T 1070 Corded Phone,Consumer,Technology,Phones,West,92024,San Diego,California,United States,0.2,55.745,5.0,445.96,0.125,,390.215,0.125,2019,8,3,Thursday
US-2020-154669,2019-08-08,2019-08-11,Tamara Manning,Advantus,Advantus Rolling Drawer Organizers,Consumer,Office Supplies,Storage,West,95687,Vacaville,California,United States,0.0,92.21069999999999,11.0,423.28,0.26,,313.2272,0.26,2019,8,3,Thursday
US-2020-110527,2019-08-09,2019-08-16,Emily Ducich,Avery,Avery 494,Home Office,Office Supplies,Labels,West,92037,San Diego,California,United States,0.0,9.6048,8.0,20.88,0.46,,11.2752,0.45999999999999996,2019,8,3,Friday
US-2020-141901,2019-08-09,2019-08-14,Gene McClure,Other,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Consumer,Office Supplies,Paper,West,93727,Fresno,California,United States,0.0,2.691,1.0,5.98,0.45,,3.2890000000000006,0.44999999999999996,2019,8,3,Friday
US-2020-166471,2019-08-09,2019-08-13,Matthew Grinstein,Cisco,Cisco Unified IP Phone 7945G VoIP phone,Home Office,Technology,Phones,West,98103,Seattle,Washington,United States,0.2,68.198,4.0,460.21000000000004,0.0625,,1022.9699999999999,0.0625,2019,8,3,Friday
US-2020-167850,2019-08-09,2019-08-16,Andy Gerbode,Xerox,Xerox 21,Corporate,Office Supplies,Paper,South,33710,Saint Petersburg,Florida,United States,0.2,5.4432,3.0,15.552,0.35,,10.108799999999999,0.35000000000000003,2019,8,3,Friday
US-2020-167850,2019-08-09,2019-08-16,Andy Gerbode,AT&T,AT&T 1070 Corded Phone,Corporate,Technology,Phones,South,33710,Saint Petersburg,Florida,United States,0.2,22.298,2.0,178.384,0.125,,156.08599999999998,0.125,2019,8,3,Friday
US-2020-169726,2019-08-09,2019-08-13,Joseph Holt,Ibico,Ibico Ibimaster 300 Manual Binding System,Consumer,Office Supplies,Binders,West,98103,Seattle,Washington,United States,0.2,92.21069999999999,7.0,460.21000000000004,0.3125,,1416.7615,0.31249999999999994,2019,8,3,Friday
US-2020-127012,2019-08-11,2019-08-15,Greg Matthias,Eldon,"Eldon Image Series Desk Accessories, Ebony",Consumer,Furniture,Furnishings,West,98105,Seattle,Washington,United States,0.0,5.434,1.0,12.35,0.44,,6.9159999999999995,0.44,2019,8,3,Sunday
US-2020-127012,2019-08-11,2019-08-15,Greg Matthias,Sanford,Sanford 52201 APSCO Electric Pencil Sharpener,Consumer,Office Supplies,Art,West,98105,Seattle,Washington,United States,0.0,10.6522,1.0,40.97,0.26,,30.3178,0.26,2019,8,3,Sunday
US-2020-127012,2019-08-11,2019-08-15,Greg Matthias,Other,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Consumer,Office Supplies,Fasteners,West,98105,Seattle,Washington,United States,0.0,10.7912,2.0,22.96,0.47,,12.168800000000001,0.47,2019,8,3,Sunday
US-2020-154641,2019-08-11,2019-08-16,Ken Lonsdale,Tennsco,Tennsco Single-Tier Lockers,Consumer,Office Supplies,Storage,East,10035,New York City,New York,United States,0.0,18.767,1.0,375.34,0.05,,356.573,0.05,2019,8,3,Sunday
US-2020-109302,2019-08-12,2019-08-16,Charles Sheldon,Other,"Performers Binder/Pad Holder, Black",Corporate,Office Supplies,Binders,East,8701,Lakewood,New Jersey,United States,0.0,92.21069999999999,7.0,196.21,0.5,,98.105,0.5,2019,8,3,Monday
US-2020-109897,2019-08-12,2019-08-16,Ben Wallace,Seth Thomas,"Seth Thomas 14"" Day/Date Wall Clock",Consumer,Furniture,Furnishings,West,94122,San Francisco,California,United States,0.0,31.6128,3.0,85.44,0.37,,53.8272,0.37,2019,8,3,Monday
US-2020-109897,2019-08-12,2019-08-16,Ben Wallace,Other,BlackBerry Q10,Consumer,Technology,Phones,West,94122,San Francisco,California,United States,0.2,50.396,8.0,460.21000000000004,0.0625,,755.94,0.0625,2019,8,3,Monday
US-2020-153927,2019-08-12,2019-08-13,Lauren Leatherbury,Acco,Acco Translucent Poly Ring Binders,Consumer,Office Supplies,Binders,South,30188,Woodstock,Georgia,United States,0.0,6.7392,3.0,14.04,0.48,,7.300799999999999,0.48000000000000004,2019,8,3,Monday
US-2020-153927,2019-08-12,2019-08-13,Lauren Leatherbury,Maxell,"Maxell 74 Minute CD-R Spindle, 50/Pack",Consumer,Technology,Accessories,South,30188,Woodstock,Georgia,United States,0.0,92.21069999999999,13.0,272.61,0.36,,174.4704,0.36,2019,8,3,Monday
US-2020-156244,2019-08-12,2019-08-16,Duane Huffman,Acco,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Home Office,Office Supplies,Appliances,South,33180,Miami,Florida,United States,0.2,15.8436,6.0,211.248,0.075,,195.40439999999998,0.07500000000000001,2019,8,3,Monday
US-2020-156244,2019-08-12,2019-08-16,Duane Huffman,Bulldog,Bulldog Vacuum Base Pencil Sharpener,Home Office,Office Supplies,Art,South,33180,Miami,Florida,United States,0.2,4.1965,5.0,47.96,0.0875,,43.7635,0.08750000000000001,2019,8,3,Monday
US-2020-156244,2019-08-12,2019-08-16,Duane Huffman,Avery,Avery 501,Home Office,Office Supplies,Labels,South,33180,Miami,Florida,United States,0.2,0.9963,1.0,2.952,0.3375,,1.9557,0.33749999999999997,2019,8,3,Monday
US-2020-156244,2019-08-12,2019-08-16,Duane Huffman,Xerox,Xerox 229,Home Office,Office Supplies,Paper,South,33180,Miami,Florida,United States,0.2,10.8864,6.0,31.104,0.35,,20.217599999999997,0.35000000000000003,2019,8,3,Monday
US-2020-156244,2019-08-12,2019-08-16,Duane Huffman,Maxell,Maxell 4.7GB DVD-R,Home Office,Technology,Accessories,South,33180,Miami,Florida,United States,0.2,41.7186,7.0,158.928,0.2625,,117.20939999999999,0.2625,2019,8,3,Monday
US-2020-109043,2019-08-15,2019-08-17,Christine Sundaresam,Fellowes,Fellowes Superior 10 Outlet Split Surge Protector,Consumer,Office Supplies,Appliances,South,33021,Hollywood,Florida,United States,0.2,17.127,5.0,152.24,0.1125,,135.113,0.11249999999999999,2019,8,3,Thursday
US-2020-109043,2019-08-15,2019-08-17,Christine Sundaresam,Xerox,Xerox 1955,Consumer,Office Supplies,Paper,South,33021,Hollywood,Florida,United States,0.2,29.692,5.0,91.36,0.325,,61.668,0.325,2019,8,3,Thursday
US-2020-141005,2019-08-15,2019-08-18,Christine Sundaresam,Other,Premium Transparent Presentation Covers by GBC,Consumer,Office Supplies,Binders,East,6824,Fairfield,Connecticut,United States,0.0,30.2112,3.0,62.94,0.48,,32.72879999999999,0.48000000000000004,2019,8,3,Thursday
US-2020-164406,2019-08-15,2019-08-19,Brian Dahlen,Tripp Lite,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Consumer,Office Supplies,Appliances,West,94122,San Francisco,California,United States,0.0,42.8148,3.0,152.91,0.28,,110.0952,0.27999999999999997,2019,8,3,Thursday
US-2020-164406,2019-08-15,2019-08-19,Brian Dahlen,Avery,Avery Heavy-Duty EZD  Binder With Locking Rings,Consumer,Office Supplies,Binders,West,94122,San Francisco,California,United States,0.2,6.2496,4.0,17.856,0.35,,11.6064,0.35,2019,8,3,Thursday
US-2020-164406,2019-08-15,2019-08-19,Brian Dahlen,GBC,GBC Durable Plastic Covers,Consumer,Office Supplies,Binders,West,94122,San Francisco,California,United States,0.2,15.093,3.0,46.44,0.325,,31.346999999999998,0.325,2019,8,3,Thursday
US-2020-164406,2019-08-15,2019-08-19,Brian Dahlen,Xerox,Xerox 1925,Consumer,Office Supplies,Paper,West,94122,San Francisco,California,United States,0.0,41.823,3.0,92.94,0.45,,51.117,0.45,2019,8,3,Thursday
US-2020-111500,2019-08-17,2019-08-21,Don Jones,Avery,Avery Non-Stick Binders,Corporate,Office Supplies,Binders,South,72209,Little Rock,Arkansas,United States,0.0,8.2616,4.0,17.96,0.46,,9.698400000000001,0.45999999999999996,2019,8,3,Saturday
US-2020-111500,2019-08-17,2019-08-21,Don Jones,Other,Colored Push Pins,Corporate,Office Supplies,Fasteners,South,72209,Little Rock,Arkansas,United States,0.0,4.5612,7.0,12.67,0.36,,8.108799999999999,0.36000000000000004,2019,8,3,Saturday
US-2020-111500,2019-08-17,2019-08-21,Don Jones,Xerox,Xerox 1929,Corporate,Office Supplies,Paper,South,72209,Little Rock,Arkansas,United States,0.0,52.532,5.0,114.2,0.46,,61.668000000000006,0.45999999999999996,2019,8,3,Saturday
US-2020-111500,2019-08-17,2019-08-21,Don Jones,Logitech,Logitech Gaming G510s - Keyboard,Corporate,Technology,Accessories,South,72209,Little Rock,Arkansas,United States,0.0,92.21069999999999,4.0,339.96,0.36,,217.57439999999997,0.36,2019,8,3,Saturday
US-2020-129168,2019-08-17,2019-08-23,Ken Black,Xerox,Xerox 203,Corporate,Office Supplies,Paper,Central,77095,Houston,Texas,United States,0.2,5.4432,3.0,15.552,0.35,,10.108799999999999,0.35000000000000003,2019,8,3,Saturday
US-2020-121727,2019-08-19,2019-08-24,Jim Karlsson,Other,Turquoise Lead Holder with Pocket Clip,Consumer,Office Supplies,Art,East,43229,Columbus,Ohio,United States,0.2,1.742,2.0,10.72,0.1625,,8.978000000000002,0.16249999999999998,2019,8,3,Monday
US-2020-133158,2019-08-19,2019-08-21,David Wiener,Deflect-o,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Corporate,Furniture,Furnishings,West,90045,Los Angeles,California,United States,0.0,26.0316,7.0,289.24,0.09,,263.2084,0.09,2019,8,3,Monday
US-2020-133158,2019-08-19,2019-08-21,David Wiener,Other,Satellite Sectional Post Binders,Corporate,Office Supplies,Binders,West,90045,Los Angeles,California,United States,0.2,22.5732,2.0,69.456,0.325,,46.8828,0.325,2019,8,3,Monday
US-2020-143581,2019-08-19,2019-08-23,Bill Shonely,Space Solutions,Space Solutions HD Industrial Steel Shelving.,Corporate,Office Supplies,Storage,South,31907,Columbus,Georgia,United States,0.0,10.3473,3.0,344.91,0.03,,334.5627,0.03,2019,8,3,Monday
US-2020-156559,2019-08-19,2019-08-26,Lena Hernandez,Hon,"Hon Metal Bookcases, Gray",Consumer,Furniture,Bookcases,South,72401,Jonesboro,Arkansas,United States,0.0,92.21069999999999,9.0,460.21000000000004,0.27,,466.33860000000004,0.27,2019,8,3,Monday
US-2020-164616,2019-08-19,2019-08-21,Maxwell Schwartz,Acme,Acme Kleencut Forged Steel Scissors,Consumer,Office Supplies,Supplies,East,43229,Columbus,Ohio,United States,0.2,1.148,2.0,9.184,0.125,,8.036,0.125,2019,8,3,Monday
US-2020-114321,2019-08-20,2019-08-25,Nick Crebassa,SAFCO,"Safco Chair Connectors, 6/Carton",Corporate,Furniture,Chairs,South,23666,Hampton,Virginia,United States,0.0,92.21069999999999,13.0,460.21000000000004,0.29,,355.1704,0.29000000000000004,2019,8,3,Tuesday
US-2020-114321,2019-08-20,2019-08-25,Nick Crebassa,GBC,GBC DocuBind TL300 Electric Binding System,Corporate,Office Supplies,Binders,South,23666,Hampton,Virginia,United States,0.0,92.21069999999999,1.0,460.21000000000004,0.47,,475.4047,0.47000000000000003,2019,8,3,Tuesday
US-2020-114321,2019-08-20,2019-08-25,Nick Crebassa,Other,Riverleaf Stik-Withit Designer Note Cubes,Corporate,Office Supplies,Paper,South,23666,Hampton,Virginia,United States,0.0,9.2552,2.0,20.12,0.46,,10.8648,0.46,2019,8,3,Tuesday
US-2020-123253,2019-08-22,2019-08-25,Deanra Eno,Other,Faber Castell Col-Erase Pencils,Home Office,Office Supplies,Art,East,44107,Lakewood,Ohio,United States,0.2,1.0269,1.0,3.912,0.2625,,2.8851,0.2625,2019,8,3,Thursday
US-2020-166828,2019-08-22,2019-08-25,Jennifer Ferguson,Xerox,Xerox 1899,Consumer,Office Supplies,Paper,Central,63301,Saint Charles,Missouri,United States,0.0,5.6644,2.0,11.56,0.49,,5.895600000000001,0.48999999999999994,2019,8,3,Thursday
US-2020-110639,2019-08-23,2019-08-23,Rick Hansen,Xerox,Xerox 1994,Consumer,Office Supplies,Paper,East,10009,New York City,New York,United States,0.0,12.4416,4.0,25.92,0.48,,13.478400000000002,0.4799999999999999,2019,8,3,Friday
US-2020-110639,2019-08-23,2019-08-23,Rick Hansen,Other,Personal Creations Ink Jet Cards and Labels,Consumer,Office Supplies,Paper,East,10009,New York City,New York,United States,0.0,22.5008,4.0,45.92,0.49,,23.4192,0.49,2019,8,3,Friday
US-2020-112795,2019-08-23,2019-08-28,Corey Roper,Xerox,Xerox 1993,Home Office,Office Supplies,Paper,Central,49505,Grand Rapids,Michigan,United States,0.0,9.5256,3.0,19.44,0.49,,9.9144,0.49,2019,8,3,Friday
US-2020-124737,2019-08-23,2019-08-27,Arthur Prichep,Other,Regeneration Desk Collection,Consumer,Furniture,Furnishings,West,80219,Denver,Colorado,United States,0.2,1.2672,3.0,4.224,0.3,,2.9568000000000003,0.3,2019,8,3,Friday
US-2020-124737,2019-08-23,2019-08-27,Arthur Prichep,Xerox,Xerox 1931,Consumer,Office Supplies,Paper,West,80219,Denver,Colorado,United States,0.2,10.8864,6.0,31.104,0.35,,20.217599999999997,0.35000000000000003,2019,8,3,Friday
US-2020-124737,2019-08-23,2019-08-27,Arthur Prichep,Xerox,Xerox 1988,Consumer,Office Supplies,Paper,West,80219,Denver,Colorado,United States,0.2,69.705,9.0,223.056,0.3125,,153.351,0.3125,2019,8,3,Friday
US-2020-124737,2019-08-23,2019-08-27,Arthur Prichep,Xerox,Xerox 1976,Consumer,Office Supplies,Paper,West,80219,Denver,Colorado,United States,0.2,5.4432,3.0,15.552,0.35,,10.108799999999999,0.35000000000000003,2019,8,3,Friday
US-2020-124737,2019-08-23,2019-08-27,Arthur Prichep,Acme,Acme Titanium Bonded Scissors,Consumer,Office Supplies,Supplies,West,80219,Denver,Colorado,United States,0.2,0.51,1.0,6.8,0.075,,6.29,0.075,2019,8,3,Friday
US-2020-124737,2019-08-23,2019-08-27,Arthur Prichep,Cisco,Cisco SPA525G2 IP Phone - Wireless,Consumer,Technology,Phones,West,80219,Denver,Colorado,United States,0.2,10.773,9.0,143.64,0.075,,132.867,0.07500000000000001,2019,8,3,Friday
US-2020-154837,2019-08-23,2019-08-27,Robert Barroso,GBC,GBC Linen Binding Covers,Corporate,Office Supplies,Binders,West,90032,Los Angeles,California,United States,0.2,17.3488,2.0,49.568,0.35,,32.2192,0.35000000000000003,2019,8,3,Friday
US-2020-106719,2019-08-24,2019-08-24,Robert Barroso,Other,"SlimView Poly Binder, 3/8""",Corporate,Office Supplies,Binders,West,59102,Billings,Montana,United States,0.2,2.6936,2.0,8.288,0.325,,5.5944,0.325,2019,8,3,Saturday
US-2020-107916,2019-08-24,2019-08-26,Jennifer Patt,GE,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Corporate,Furniture,Furnishings,East,11572,Oceanside,New York,United States,0.0,6.3744,2.0,13.28,0.48,,6.9056,0.48,2019,8,3,Saturday
US-2020-107916,2019-08-24,2019-08-26,Jennifer Patt,Wilson Jones,"Wilson Jones 1"" Hanging DublLock Ring Binders",Corporate,Office Supplies,Binders,East,11572,Oceanside,New York,United States,0.2,4.4352,3.0,12.672,0.35,,8.2368,0.35,2019,8,3,Saturday
US-2020-120432,2019-08-24,2019-08-26,Dorothy Wardle,Acme,Acme Titanium Bonded Scissors,Corporate,Office Supplies,Supplies,South,42301,Owensboro,Kentucky,United States,0.0,6.63,3.0,25.5,0.26,,18.87,0.26,2019,8,3,Saturday
US-2020-103660,2019-08-25,2019-08-30,Mitch Webber,Polycom,Polycom VVX 310 VoIP phone,Consumer,Technology,Phones,West,98103,Seattle,Washington,United States,0.2,75.5958,7.0,460.21000000000004,0.075,,932.3481999999999,0.075,2019,8,3,Sunday
US-2020-104178,2019-08-25,2019-08-29,Janet Molinari,Eldon,"Eldon 200 Class Desk Accessories, Smoke",Corporate,Furniture,Furnishings,West,90036,Los Angeles,California,United States,0.0,2.6376,1.0,6.28,0.42,,3.6424000000000003,0.42,2019,8,3,Sunday
US-2020-104178,2019-08-25,2019-08-29,Janet Molinari,Xerox,Xerox 23,Corporate,Office Supplies,Paper,West,90036,Los Angeles,California,United States,0.0,12.4416,4.0,25.92,0.48,,13.478400000000002,0.4799999999999999,2019,8,3,Sunday
US-2020-104178,2019-08-25,2019-08-29,Janet Molinari,Other,Portable Personal File Box,Corporate,Office Supplies,Storage,West,90036,Los Angeles,California,United States,0.0,13.1868,4.0,48.84,0.27,,35.653200000000005,0.26999999999999996,2019,8,3,Sunday
US-2020-104178,2019-08-25,2019-08-29,Janet Molinari,SanDisk,SanDisk Cruzer 32 GB USB Flash Drive,Corporate,Technology,Accessories,West,90036,Los Angeles,California,United States,0.0,30.432,5.0,95.1,0.32,,64.66799999999999,0.32,2019,8,3,Sunday
US-2020-115259,2019-08-25,2019-08-27,Ryan Crowe,Tyvek,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Consumer,Office Supplies,Envelopes,East,43229,Columbus,Ohio,United States,0.2,44.0316,6.0,130.464,0.3375,,86.4324,0.33749999999999997,2019,8,3,Sunday
US-2020-115259,2019-08-25,2019-08-27,Ryan Crowe,Other,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Consumer,Office Supplies,Envelopes,East,43229,Columbus,Ohio,United States,0.2,1.652,2.0,4.72,0.35,,3.0679999999999996,0.35,2019,8,3,Sunday
US-2020-115259,2019-08-25,2019-08-27,Ryan Crowe,Other,"OIC Colored Binder Clips, Assorted Sizes",Consumer,Office Supplies,Fasteners,East,43229,Columbus,Ohio,United States,0.2,14.5348,14.0,40.096,0.3625,,25.561199999999996,0.36250000000000004,2019,8,3,Sunday
US-2020-115259,2019-08-25,2019-08-27,Ryan Crowe,Xerox,Xerox 1921,Consumer,Office Supplies,Paper,East,43229,Columbus,Ohio,United States,0.2,7.4925,3.0,23.976,0.3125,,16.4835,0.3125,2019,8,3,Sunday
US-2020-103331,2019-08-26,2019-09-01,Karl Braun,Other,Acrylic Self-Standing Desk Frames,Consumer,Furniture,Furnishings,East,19711,Newark,Delaware,United States,0.0,4.0584,4.0,10.68,0.38,,6.6216,0.38,2019,8,3,Monday
US-2020-103331,2019-08-26,2019-09-01,Karl Braun,Xerox,Xerox 1978,Consumer,Office Supplies,Paper,East,19711,Newark,Delaware,United States,0.0,8.4966,3.0,17.34,0.49,,8.843399999999999,0.49000000000000005,2019,8,3,Monday
US-2020-103331,2019-08-26,2019-09-01,Karl Braun,Other,Avoid Verbal Orders Carbonless Minifold Book,Consumer,Office Supplies,Paper,East,19711,Newark,Delaware,United States,0.0,1.5548,1.0,3.38,0.46,,1.8252,0.46,2019,8,3,Monday
US-2020-115413,2019-08-26,2019-09-01,Paul Prost,Newell,Newell 340,Home Office,Office Supplies,Art,East,19711,Newark,Delaware,United States,0.0,2.5056,3.0,8.64,0.29,,6.134400000000001,0.29,2019,8,3,Monday
US-2020-115413,2019-08-26,2019-09-01,Paul Prost,Plantronics,Plantronics Audio 478 Stereo USB Headset,Home Office,Technology,Accessories,East,19711,Newark,Delaware,United States,0.0,52.4895,3.0,149.97,0.35,,97.4805,0.35,2019,8,3,Monday
US-2020-123260,2019-08-26,2019-08-30,Frank Merwin,SanDisk,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Home Office,Technology,Accessories,West,90032,Los Angeles,California,United States,0.0,22.984,8.0,176.8,0.13,,153.816,0.13,2019,8,3,Monday
US-2020-101266,2019-08-27,2019-08-30,Michael Moore,Xerox,Xerox 1898,Consumer,Office Supplies,Paper,South,22153,Springfield,Virginia,United States,0.0,6.4128,2.0,13.36,0.48,,6.9472,0.48,2019,8,3,Tuesday
US-2020-124688,2019-08-27,2019-08-29,Corey Catlett,Master Caster,"Master Caster Door Stop, Large Neon Orange",Corporate,Furniture,Furnishings,South,22153,Springfield,Virginia,United States,0.0,12.5216,4.0,29.12,0.43,,16.5984,0.42999999999999994,2019,8,3,Tuesday
US-2020-124688,2019-08-27,2019-08-29,Corey Catlett,Bretford,Bretford CR8500 Series Meeting Room Furniture,Corporate,Furniture,Tables,South,22153,Springfield,Virginia,United States,0.0,92.21069999999999,3.0,460.21000000000004,0.25,,902.205,0.25,2019,8,3,Tuesday
US-2020-124688,2019-08-27,2019-08-29,Corey Catlett,Other,GE 30522EE2,Corporate,Technology,Phones,South,22153,Springfield,Virginia,United States,0.0,92.21069999999999,5.0,460.21000000000004,0.29,,411.76450000000006,0.29,2019,8,3,Tuesday
US-2020-143336,2019-08-27,2019-09-01,Zuschuss Donatelli,Newell,Newell 341,Consumer,Office Supplies,Art,West,94109,San Francisco,California,United States,0.0,2.4824,2.0,8.56,0.29,,6.0776,0.29,2019,8,3,Tuesday
US-2020-143336,2019-08-27,2019-09-01,Zuschuss Donatelli,Wilson Jones,"Wilson Jones Hanging View Binder, White, 1""",Consumer,Office Supplies,Binders,West,94109,San Francisco,California,United States,0.2,7.384,4.0,22.72,0.325,,15.335999999999999,0.325,2019,8,3,Tuesday
US-2020-143336,2019-08-27,2019-09-01,Zuschuss Donatelli,Cisco,Cisco SPA 501G IP Phone,Consumer,Technology,Phones,West,94109,San Francisco,California,United States,0.2,16.011,3.0,213.48,0.075,,197.469,0.075,2019,8,3,Tuesday
US-2020-135699,2019-08-29,2019-08-29,Hilary Holden,Xerox,Xerox 1986,Corporate,Office Supplies,Paper,West,94110,San Francisco,California,United States,0.0,6.4128,2.0,13.36,0.48,,6.9472,0.48,2019,8,3,Thursday
US-2020-135699,2019-08-29,2019-08-29,Hilary Holden,Xerox,Xerox 1940,Corporate,Office Supplies,Paper,West,94110,San Francisco,California,United States,0.0,53.8608,2.0,109.92,0.49,,56.059200000000004,0.49,2019,8,3,Thursday
US-2020-169775,2019-08-29,2019-09-02,Ryan Akin,Other,Jiffy Padded Mailers with Self-Seal Closure,Consumer,Office Supplies,Envelopes,South,33178,Miami,Florida,United States,0.2,10.8054,2.0,29.808,0.3625,,19.0026,0.36250000000000004,2019,8,3,Thursday
